59.8468,-0.0138599,0.217067,0.000523028,0.0190989,0.000103188,0.00470338,0.0124511,1.52288,-0.00562973,-0.1706,0,0.5348,361495,4.43642e+06,2438.89,-0.299556,0.0132631,-1.26179,-0.00108854,-0.00452403,-0.00134282,0.000525431,0.0190982,0.000193031,0.0465514,0.924906,0.143873,0.7674,1616874013267097207
59.8468,-0.0138599,0.217067,0.000523028,0.0190989,0.000103188,0.00470338,0.0124511,1.52288,-0.00564405,-0.1706,0,0.5348,361495,4.43642e+06,2438.89,-0.299556,0.0132631,-1.26179,-0.00108854,-0.00452403,-0.00134282,0.000525431,0.0190982,0.000193031,0.0465514,0.924906,0.143873,0.7674,1616874013277043387
59.8402,-0.0143322,0.214671,0.000498718,0.019027,7.45725e-05,0.00471414,0.0128556,1.52289,-0.00564405,-0.1706,0,0.5348,361496,4.43642e+06,2438.91,-0.304108,0.014123,-1.25141,-0.00108172,-0.00303316,-0.0013478,0.00050083,0.0190265,0.000164281,0.0464435,0.923839,0.143938,0.7674,1616874013287038183
59.8402,-0.0143322,0.214671,0.000498718,0.019027,7.45725e-05,0.00471414,0.0128556,1.52289,-0.00565697,-0.1706,0,0.5348,361496,4.43642e+06,2438.91,-0.304108,0.014123,-1.25141,-0.00108172,-0.00303316,-0.0013478,0.00050083,0.0190265,0.000164281,0.0464435,0.923839,0.143938,0.7674,1616874013297044919
59.8332,-0.0147834,0.212348,0.000474073,0.0189816,4.51675e-05,0.00472467,0.0132708,1.52289,-0.00565697,-0.1706,0,0.5348,361498,4.43642e+06,2438.92,-0.308508,0.0149721,-1.24164,-0.0010612,-0.0017696,-0.001346,0.000475863,0.0189812,0.00013486,0.046349,0.922967,0.144002,0.7674,1616874013307038136
59.8293,-0.015015,0.211126,0.000460237,0.0189685,2.85025e-05,0.00473041,0.0135049,1.52289,-0.00566961,-0.1706,0,0.5348,361498,4.43642e+06,2438.93,-0.312071,0.0155252,-1.23434,-0.00109428,-0.000916993,-0.00135041,0.000461834,0.0189682,0.000118242,0.0462488,0.922397,0.144053,0.7674,1616874013317009379
59.8293,-0.015015,0.211126,0.000460237,0.0189685,2.85025e-05,0.00473041,0.0135049,1.52289,-0.00567649,-0.1706,0,0.5348,361498,4.43642e+06,2438.93,-0.312071,0.0155252,-1.23434,-0.00109428,-0.000916993,-0.00135041,0.000461834,0.0189682,0.000118242,0.0462488,0.922397,0.144053,0.7674,1616874013327034774
59.8239,-0.0153187,0.209559,0.000441563,0.018961,6.20596e-06,0.00473786,0.0138207,1.52289,-0.00567649,-0.1706,0,0.5348,361499,4.43642e+06,2438.95,-0.31492,0.0161031,-1.22835,-0.00107346,-0.00026561,-0.00133632,0.00044289,0.0189608,9.60495e-05,0.0462033,0.921993,0.144097,0.7674,1616874013337041677
59.8198,-0.0155235,0.208472,0.000427949,0.0189633,-1.02325e-05,0.00474321,0.0140551,1.52289,-0.00568544,-0.1706,0,0.5348,361500,4.43642e+06,2438.96,-0.317847,0.0165846,-1.22266,-0.00107077,0.000300281,-0.00132645,0.00042907,0.0189632,7.97222e-05,0.0461363,0.921652,0.14414,0.7674,1616874013347037775
59.8198,-0.0155235,0.208472,0.000427949,0.0189633,-1.02325e-05,0.00474321,0.0140551,1.52289,-0.00569185,-0.1706,0,0.5348,361500,4.43642e+06,2438.96,-0.317847,0.0165846,-1.22266,-0.00112373,0.000519661,-0.00131721,0.00042907,0.0189632,7.97222e-05,0.0460814,0.921527,0.144158,0.7674,1616874013357012905
59.8156,-0.0157237,0.207415,0.000414034,0.0189713,-2.69598e-05,0.00474854,0.0142969,1.52289,-0.00569185,-0.1706,0,0.5348,361501,4.43642e+06,2438.97,-0.320314,0.017028,-1.21794,-0.00105971,0.000734199,-0.0013075,0.000414937,0.0189712,6.31328e-05,0.0460916,0.921407,0.144176,0.7674,1616874013367039764
